image_file,strehl_ratio,diffraction_limit_radius_um,EE.8_radius_um,EE.9995_radius_um,background image,um_per_pixel,datetime_run
/Users/jeremyrebenstock/Documents/Research_2/Calculations/Laser_Calculations/Focal_Spot_Images/Focal_Spot_Tests/20250627Optimized_focal_spot_wObjective_wPM_exptime3e3.tiff,0.376309,2.3900,7.458690,28.750418,None,0.0854,2026-03-04T14:55:42
